pl_name,hostname,pl_rade,pl_bmasse,pl_orbsmax,pl_orbeccen,pl_eqt,pl_insol,st_teff,st_rad,st_mass,st_age,st_spectype,disc_year,density_proxy,spectral_class,pl_orbeccen_filled,flux_score,temp_score,radius_score,density_score,eccentricity_score,stellar_score,EHS
TOI-1295 b,TOI-1295,15.69257298,451.31633794,0.047,0.024,2360.0,1800.0,6280.0,1.7,1.38,2.0,F,2024.0,0.116788097662333,F,0.024,4.05649438036705e-07,8.818174050655634e-25,6.152389565397826e-131,0.08736175295180265,0.9968051145430329,0.75,0.22091678816184304
IRAS 04125+2902 b,IRAS 04125+2902,10.73820351,80.8,0.077,,854.0,41.4199,4080.0,1.45,0.7,0.0033,,2024.0,0.0652554020027563,,0.0,0.026451258913567956,0.011276746560527557,6.2838345459576095e-58,0.06518924201778445,1.0,,0.13574951557914816
NGTS-15 b,NGTS-15,12.32987877,238.68913366,0.0441,0.0,1146.0,425.0,5600.0,0.954,0.995,3.28,G6 V,2021.0,0.1273374734299593,G,0.0,6.806554639670903e-05,4.9008711007039495e-05,3.7259197039077525e-78,0.09256796555631717,1.0,1.0,0.2592836146844323
HD 62509 b,HD 62509,13.3,731.0,1.64,0.02,549.6,15.2164,4892.63,8.9,2.0,0.98,K0IIIvar,2006.0,0.3107151677033048,K,0.02,0.14349224887133188,0.33794757468882247,5.5446225904777875e-92,0.22656351870115157,0.9977802450856064,0.9,0.36089695353427326
HD 81817 b,HD 81817,12.0,7668.5638041,3.233,0.097,1016.37,174.402,4140.0,83.8,4.3,0.15,K3 III,2020.0,4.437826275520833,K,0.097,0.0009316570648536021,0.0007129826574128027,1.0337120265672909e-73,9.772824685892914e-05,0.9490704736009249,0.9,0.23029233098247434
Kepler-1941 b,Kepler-1941,2.64976949,7.51,0.2054,0.0,666.0,46.53,6404.0,1.142,1.175,,,2021.0,0.4036599399995843,,0.0,0.021005662339747624,0.12105473261465793,0.022818274072664693,0.329125189670383,1.0,,0.1963982775169879
Kepler-1691 b,Kepler-1691,1.83470985,4.02,0.0495,0.0,1283.0,641.53,6000.0,1.13152,1.11,0.61,,2020.0,0.6509143939631956,,0.0,1.764438035006152e-05,1.8325538821297706e-06,0.37995776177004037,0.6833043739036647,1.0,,0.2874432557061629
TOI-2184 b,TOI-2184,11.39953337,206.58846455,,0.08,1676.05,1429.0,5966.0,2.9,1.53,2.3,,2022.0,0.1394584535772992,,0.08,9.902413128089912e-07,1.089966805038836e-11,5.823340319634489e-66,0.0988490115906292,0.9650691177896804,,0.12516713000063423
K2-254 b,K2-254,1.63,3.29,0.0448,,791.0,74.9905,4629.0,0.67,0.71,,,2018.0,0.7596841838140166,,0.0,0.0075754308724623395,0.02756523228959335,0.5762290736718001,0.8348743571216926,1.0,,0.36016488779125116
WASP-47 c,WASP-47,,447.0,1.393,0.264,247.0,0.549,5565.0,1.156,1.058,6.5,G9,2015.0,,G,0.264,0.9101025393240302,0.9992003199146837,,,0.6789552902885679,1.0,0.9218017540611445
Kepler-180 c,Kepler-180,3.01,9.32,0.229,0.0,540.0,16.423,5731.0,1.063,0.95,9.7,,2014.0,0.3417562184689094,,0.0,0.1284982558545005,0.3622891967667557,0.0036564958800529026,0.25820143644960514,1.0,,0.27192217192699686
Kepler-1316 b,Kepler-1316,3.54,12.3,0.39765,0.0,446.0,10.714,5884.0,1.12,1.04,5.13,,2016.0,0.2772651753316767,,0.0,0.22916022033225253,0.6338059144751018,0.00012837491452281785,0.19547357328360634,1.0,,0.357205023869822
WASP-165 b,WASP-165,14.12334,209.13214,0.04823,0.0,1624.0,1373.5324,5599.0,1.75,1.248,4.77,G6,2018.0,0.074234970223361,G,0.0,1.1508084598798156e-06,6.695418743777975e-11,1.3120019509060276e-104,0.06868305362094063,1.0,1.0,0.25686859307759985
Kepler-408 b,Kepler-408,0.82,5.0,0.03592,0.0,1561.0,1503.581,6104.0,1.23,1.08,6.68,,2014.0,9.068353622263173,,0.0,8.153635176053108e-07,5.503591779658191e-10,0.9372548956126776,8.177501717955817e-23,1.0,,0.3381778624393962
Kepler-1542 b,Kepler-1542,0.76,0.363,0.04765,0.0,1160.0,518.437,5564.0,0.99,0.94,8.51,,2016.0,0.8269244787869952,,0.0,3.587320651866487e-05,3.5791057008347414e-05,0.8911878885041844,0.9106380237588286,1.0,,0.43449118422323657
Kepler-1311 d,Kepler-1311,9.65837605,67.5,0.68434,0.0,391.0,6.0,5616.0,1.674,1.032,7.59,,2021.0,0.0749189083715724,,0.0,0.43127940697258926,0.7935807340157668,6.034059966681526e-46,0.06895528992393785,1.0,,0.43933120886905225
Kepler-1866 b,Kepler-1866,2.08215108,4.99,0.1016,0.0,834.0,114.36,5791.0,1.083,1.03,0.3,,2021.0,0.5527946484174074,,0.0,0.0027835802793448024,0.01513852439084298,0.19662445948121068,0.5352737622818646,1.0,,0.23126572714403928
K2-165 d,K2-165,2.64809498,7.5,,,629.38,37.0819,5185.0,0.803827,0.834847,,,2018.0,0.4038876646462995,,0.0,0.03271837303741013,0.17342590956635082,0.02299396017210227,0.3294046026102066,1.0,,0.2122400323153692
TOI-2018 b,TOI-2018,2.268,9.2,,0.0,576.34,26.0758,4174.0,0.62,0.57,,K V,2023.0,0.788603457227682,K,0.0,0.06168374708672935,0.2750664855224394,0.10719679921192753,0.8696612098196109,1.0,0.9,0.41383971470051684
HD 155918 b,HD 155918,2.67,7.62788177,0.03,0.194,1622.13,1153.7389,5771.84,1.01906,1.03,12.3,G2V,2022.0,0.4007468975651832,G,0.194,2.209111359800943e-06,7.137628381242748e-11,0.020786070123636615,0.32556248243468233,0.8113231148278824,1.0,0.267846326043099
DMPP-2 d,DMPP-2,11.6,91.79,0.1432,0.1,1105.06,61.9324,6500.0,1.78,1.41,2.0,F5 V,2026.0,0.0588059678543605,F,0.1,0.011566060679482215,0.00011946046896027774,1.6824158527127528e-68,0.06277054186089108,0.9459594689067654,0.75,0.21628840834042826
Kepler-300 c,Kepler-300,2.25,5.69,0.232,0.0,516.0,43.248,5986.0,0.9,1.07,3.63,,2014.0,0.4995336076817558,,0.0,0.02430188948914841,0.42676895550698596,0.11416176000968695,0.4571662559128728,1.0,,0.3058567541963635
Kepler-1392 b,Kepler-1392,1.96,4.5,0.1189,0.0,714.0,61.42,5479.0,0.85,0.88,4.68,,2016.0,0.5976463888345843,,0.0,0.011775444777281624,0.0718257307596554,0.27803730045319414,0.6029618575062429,1.0,,0.27436782727942893
TOI-669 b,TOI-669,2.58606487,10.0,0.048,0.0,1124.85,388.2,5597.0,0.9882,0.9245,7.9,,2023.0,0.5782048841155758,,0.0,9.051347121775989e-05,7.806351394700823e-05,0.03038241324077648,0.573514391066441,1.0,,0.19231313273575676
Kepler-347 b,Kepler-347,1.97,4.54,0.11,0.0,908.0,180.549,6088.0,1.005,0.922,11.75,,2014.0,0.5938232183047185,,0.0,0.0008480849876053325,0.004843525085025319,0.27068335971794333,0.5971653825755998,1.0,,0.25298110172359417
WASP-184 b,WASP-184,14.90797,181.1631,0.0627,0.0,1480.0,669.018,6000.0,1.65,1.23,4.7,G0 V,2019.0,0.0546782004996221,G,0.0,1.530031426023217e-05,7.13814784291937e-09,2.1115343832311086e-117,0.06126147642479153,1.0,1.0,0.2561299741486738
TOI-4559 b,TOI-4559,1.415,2.59,0.0359,,554.16,15.77,3558.0,0.374,0.392,7.0,,2024.0,0.9141773240167838,,0.0,0.13631609787798185,0.32670135266334954,0.7872563217311439,0.9772455903708303,1.0,,0.5348177863358555
WASP-25 b,WASP-25,13.80946422,179.25522155,0.0473,0.0,1217.0,341.0,5697.0,0.884,0.962,1.9,,2010.0,0.0680677394417384,,0.0,0.00013509847657839052,9.463672847366076e-06,1.065813807708098e-99,0.0662675176246908,1.0,,0.12548519896021548
Kepler-105 c,Kepler-105,1.44,5.6,0.07229,0.02,997.0,236.167,5933.0,1.026,0.991,4.27,,2014.0,1.875428669410151,,0.02,0.00040063589136776605,0.0010260385087942883,0.7642281651714905,0.5495086595666117,0.9977802450856064,,0.36221163549896557
TOI-199 b,TOI-199,9.07927437,54.03082919,0.4254,0.09,476.27,8.5419,5255.0,0.82,0.936,0.8,G9 V,2023.0,0.0721918566603586,G,0.09,0.2996113622091544,0.5422624545546672,4.238179420707528e-40,0.0678750104751537,0.9559974818331,1.0,0.4357425806940474
HD 34445 d,HD 34445,6.07,30.7,0.4817,0.027,476.32,8.6625,5836.0,1.38,1.07,8.5,G0 V,2017.0,0.1372689470192524,G,0.027,0.2949126128432007,0.5421124753368045,3.1271169814726525e-16,0.09769032836236548,0.9959581901895135,1.0,0.44151550013334906
TOI-700 c,TOI-700,2.6,7.27,0.0929,0.068,356.0,2.64,3459.0,0.421,0.415,1.5,M2.5 V,2020.0,0.4136322257624032,M,0.068,0.7812384820278707,0.8802824122352958,0.028565500784550352,0.34148214143255046,0.9746382632389692,0.5,0.5836912435780889
TOI-6954 b,TOI-6954,3.63524486,12.8,,,930.0,124.569,5170.87,0.947112,0.834,,,2026.0,0.2664458513345474,,0.0,0.002246786886839091,0.0033616864879322562,6.473811813079395e-05,0.1860820119098563,1.0,,0.1410060974516565
LHS 1903 e,LHS 1903,1.732,5.79,0.15135,0.014,333.0,2.05,3664.0,0.539,0.538,7.08,M,2026.0,1.1143840838970482,M,0.014,0.8737274765072304,0.9267698669075553,0.4751142393353591,0.9898304083799832,0.9989117037354971,0.5,0.7726829015869385
Kepler-504 b,Kepler-504,1.59,3.15,0.0646,0.0,374.0,5.991,3519.0,0.33,0.33,4.17,,2016.0,0.7836446641634816,,0.0,0.4318873259171014,0.8377693123411386,0.6166385641763438,0.8639156882765078,1.0,,0.6885235007181442
HD 199509 b,HD 199509,7.43,43.22466335,0.426,0.373,410.73,4.5393,5796.02,0.92,1.04,1.6,G3V,2022.0,0.1053816946540726,G,0.373,0.5490903840219974,0.7384898573339298,1.151603250825184e-25,0.08199733962739358,0.4616543219296449,1.0,0.48933573362798916
Kepler-256 d,Kepler-256,2.48,6.71,0.064,0.0,1097.0,221.1,5551.0,1.301,1.037,1.82,,2014.0,0.4399136903762882,,0.0,0.0004833081712857399,0.0001416643543608331,0.04772870776316415,0.37519773188077826,1.0,,0.17319373488753442
Kepler-214 c,Kepler-214,2.13,5.18,0.194,0.0,619.0,87.244,6169.0,1.352,1.11,1.58,,2014.0,0.5360322869424294,,0.0,0.005347175113214074,0.1908628827698802,0.16974258044416274,0.5103255767685636,1.0,,0.26410640482113934
Kepler-197 d,Kepler-197,1.22,1.98,0.119,0.03,810.0,109.091,6004.0,1.12,0.857,5.37,,2014.0,1.09039963697402,,0.03,0.0031276374972916588,0.021273087559681585,0.9349874032704532,0.993635888566253,0.9950124791926823,,0.4598809933132275
HIP 5158 b,HIP 5158,13.6,451.0,0.89,0.52,219.65,0.1389,4962.0,0.75,0.78,6.0,,2009.0,0.1792915479340525,,0.52,0.3603148669957591,0.9845010826089312,1.73008220968259e-96,0.1218600059556368,0.2226348658788909,,0.3781510828872692
HD 33142 b,HD 33142,13.7,400.46379282,1.074,0.049,477.5,8.6781,5025.4,4.17,1.52,2.72,K0 III,2011.0,0.1557404964701463,K,0.049,0.2943127634076532,0.5385752107539425,5.1523361054208974e-98,0.10780630960472845,0.9867496798493023,0.9,0.4257488319481049
TOI-2421 b,TOI-2421,10.36830715,105.83685953,0.0543,0.0,1534.0,923.6,5607.0,1.75,1.131,7.5,,2022.0,0.0949540257082617,,0.0,4.960417232407603e-06,1.3168642429794276e-09,1.1513419593325906e-53,0.07732691665674228,1.0,,0.12674580239218255
Kepler-323 c,Kepler-323,1.57,6.8,0.0458,0.095,1431.0,700.0,6004.0,1.12,1.015,5.4,,2014.0,1.7571545259778498,,0.095,1.3105531163022006e-05,3.1064504623776206e-08,0.6368316143717431,0.6389830663675091,0.9510973184771084,,0.33691487524059066
TOI-7510 b,TOI-7510,7.31,18.1,0.1019,0.0572,878.0,1678.5119,5720.0,1.035,1.063,4.4,G3,2025.0,0.0463368432860644,G,0.0572,5.330580653568686e-07,0.00781576446246185,9.626198924128396e-25,0.05830284272749978,0.9819873143494227,1.0,0.25559230186470094
HATS-17 b,HATS-17,8.709393,425.25654,0.1308,0.029,814.0,72.7,5846.0,1.091,1.131,2.1,G V,2016.0,0.6437056742383115,G,0.029,0.008124012801829303,0.02012057209519541,1.4117255531441197e-36,0.6725322955536074,0.9953386756290242,1.0,0.3228422147377596
K2-90 c,K2-90,1.3,2.24,0.035,0.19,908.07,80.8,4421.98,0.634754,0.704613,,,2016.0,1.019572143832499,,0.19,0.006389618638561645,0.004837993011728376,0.8824969025845953,0.9997007722664571,0.8182760289835492,,0.42454360459283036
Kepler-867 b,Kepler-867,4.64,19.4,0.5375,0.0,327.0,2.72,5541.0,0.91,0.92,5.89,,2016.0,0.1941993572922219,,0.0,0.769286474306535,0.9372548956126777,1.0186299332860614e-08,0.13145267713374276,1.0,,0.5799033734703569
Kepler-315 c,Kepler-315,4.15,16.1,0.791,0.0,291.0,1.722,5796.0,1.037,0.831,12.3,,2014.0,0.2252587064763626,,0.0,0.9255405934219187,0.9839305142725083,1.0348542111093698e-06,0.1532476215029737,1.0,,0.6394073180366128
Kepler-768 b,Kepler-768,1.79,3.86,0.092,0.0,618.0,40.589,5108.0,0.78,0.82,4.57,,2016.0,0.6730203742097894,,0.0,0.027514993567143133,0.1926052541261133,0.42029200656495114,0.7159739563427882,1.0,,0.3541830543109147
K2-251 b,K2-251,2.35,6.12,0.0694,,437.0,9.4444,3717.0,0.49,0.52,,,2018.0,0.4715718097146104,,0.0,0.2669257361129685,0.6609679020445866,0.07955950871822765,0.4178580067653861,1.0,,0.4195561374792277
KELT-6 c,KELT-6,13.0,1179.1493,2.39,0.21,241.9,0.5448,6272.0,1.529,1.126,4.9,F8,2015.0,0.5367088302230314,F,0.21,0.9078953089445096,0.9978571741363607,1.3838965267367376e-87,0.511327004724568,0.7827045382418681,0.75,0.6684484163600432
TOI-5803 b,TOI-5803,3.2732,10.7,,,678.87,73.722,5134.0,0.7625,0.87,,,2023.0,0.3051168205394248,,0.0,0.007872875651055083,0.1058404813535228,0.0007639581440636248,0.22114299988153066,1.0,,0.1710628315299225
Kepler-626 b,Kepler-626,2.29,5.86,0.10913,0.0,784.0,69.795,5813.0,1.05,1.01,5.37,,2016.0,0.4879678047835667,,0.0,0.008899243403720053,0.030257460403594377,0.09913725251074734,0.4407387300662772,1.0,,0.20256191345932478
Kepler-94 b,Kepler-94,3.51,10.84,0.03377,0.0,997.0,216.094,4781.0,0.76,0.81,1.41,M0 V,2014.0,0.250673215990056,M,0.0,0.0005155803144258071,0.0010260385087942883,0.00015843931812667278,0.17296634925896925,1.0,0.5,0.19266242556988758
Kepler-47 d,Kepler-47,7.04,19.02,0.6992,0.024,314.44,1.7171,5636.0,0.936,0.957,,,2019.0,0.0545120525861664,,0.024,0.9262899138213218,0.9567971064361999,9.8805507089057e-23,0.061201363613081726,0.9968051145430329,,0.6220382912449198
Kepler-325 d,Kepler-325,2.79,8.2,0.22,0.0,498.0,12.083,5752.0,1.003,0.914,0.93,,2014.0,0.3775732712013492,,0.0,0.19661045465183427,0.47801531846799583,0.0116769450598404,0.29799696495023836,1.0,,0.32575383866299956
Kepler-298 b,Kepler-298,1.96,4.5,0.08,0.0,540.0,24.707,4465.0,0.582,0.66,2.4,,2014.0,0.5976463888345843,,0.0,0.06758483472549626,0.3622891967667557,0.27803730045319414,0.6029618575062429,1.0,,0.3591266986776333
TOI-2136 b,TOI-2136,2.19,6.37,0.057,0.0,395.0,4.0,3342.0,0.34,0.34,4.6,M4.5 V,2022.0,0.6064668791490498,M,0.0,0.604448254722616,0.7827045382418681,0.13990305569491568,0.616335703134761,1.0,0.5,0.5722671527814869
TIC 279401253 c,TIC 279401253,12.6,2548.98382414,0.591,0.254,384.31,3.5788,5951.0,1.06,1.13,1.2,,2023.0,1.274252352627706,,0.254,0.6532023959477399,0.811384321436653,6.842059184017448e-82,0.9429319019491179,0.6987779731229712,,0.5761746479782053
HD 11506 d,HD 11506,12.3,4068.2036096,18.2,0.29,77.07,0.0066,6123.0,1.24,1.22,2.5,G0 V,2022.0,2.1861871963982376,G,0.29,0.0013558624019507869,0.6731826689687963,9.52971709325703e-78,0.33312081376421954,0.626740799202993,1.0,0.3809616606909682
Kepler-282 c,Kepler-282,1.2,1.87,0.106,0.0,717.0,116.117,5602.0,0.904,0.86,12.88,,2014.0,1.082175925925926,,0.0,0.0026800037802547196,0.06938739890011708,0.9459594689067655,0.9947382023212388,1.0,,0.4743684643983107
Kepler-811 b,Kepler-811,2.7,7.75,0.15911,0.0,730.0,78.59,5747.0,1.24,1.01,7.94,,2016.0,0.3937407915460041,,0.0,0.00680928418365388,0.059587318761986086,0.018063013419781258,0.317082127305727,1.0,,0.17522423554451722
Kepler-1493 b,Kepler-1493,1.41,2.57,0.1197,0.0,874.0,137.91,5863.0,1.29,1.06,6.46,,2016.0,0.9168024925612358,,0.0,0.0017325641655419632,0.008316510692811063,0.7917795893122607,0.9786015620812618,1.0,,0.4215441379417953
HAT-P-6 b,HAT-P-6,16.58932,419.5356,0.05239,0.0,1675.0,1099.44,6570.0,1.62,1.79,2.3,,2007.0,0.0918931344455311,,0.0,2.6381031278326095e-06,1.1313776200065328e-11,2.5667750077816166e-147,0.07599737356031414,1.0,,0.12658870221656016
Kepler-1118 b,Kepler-1118,2.74,7.95,0.2079,0.0,502.0,20.011,5688.0,0.97,0.96,4.07,,2016.0,0.3864696912481483,,0.0,0.09519706125153932,0.4664462430286668,0.014920786069067816,0.30841446061421596,1.0,,0.29519307905159214
TRAPPIST-1 g,TRAPPIST-1,1.129,1.321,0.04683,0.00208,197.3,0.252,2566.0,0.1192,0.0898,7.6,M8.0 V,2017.0,0.9179541547553224,M,0.00208,0.6079464420134029,0.9592379373680758,0.9771525479278599,0.9791837111122426,0.9999759647332961,0.5,0.8121806751470918
WASP-185 b,WASP-185,14.01125,311.4734,0.0904,0.24,1160.0,662.3252,5900.0,1.5,1.12,6.6,G0 V,2019.0,0.1132375115785458,G,0.24,1.583333101849067e-05,3.5791057008347414e-05,7.672301034727078e-103,0.08566280201198882,0.7261490370736909,1.0,0.23119230045272426
Kepler-982 b,Kepler-982,2.25,5.69,0.1277,0.0,955.0,185.203,6139.0,1.29,1.16,3.55,,2016.0,0.4995336076817558,,0.0,0.0007911818790487582,0.002187491118182885,0.11416176000968695,0.4571662559128728,1.0,,0.19904031916073345
TOI-4336 A c,TOI-4336 A,1.251,1.55,0.05092,0.0,399.5,4.24,3307.0,0.326,0.306,6.7,M3.5 V,2026.0,0.7916984033656387,M,0.0,0.57888589918695,0.7702785124909665,0.9162175991255508,0.8731985106975659,1.0,0.5,0.7443405481897976
TOI-1752 c,TOI-1752,2.29,5.86,0.1614,,291.0,1.6973,3762.0,0.53,0.524,,M1.0&plusmn0.5 V,2026.0,0.4879678047835667,M,0.0,0.9293051872524547,0.9839305142725083,0.09913725251074734,0.4407387300662772,1.0,0.5,0.6680137231763925
K2-247 c,K2-247,2.19,5.43,0.0615,,688.0,34.7304,4667.0,0.69,0.74,,,2018.0,0.5169725516137113,,0.0,0.0369967246915919,0.0959802824265601,0.13990305569491568,0.4823376038583708,1.0,,0.24077601080356495
Kepler-1841 b,Kepler-1841,1.48912557,2.82,0.1606,0.0,542.0,20.35,5190.0,0.899,0.823,11.6,,2021.0,0.8539946406597848,,0.0,0.09271257666079714,0.3571453275732436,0.7172842396814473,0.9355530843770232,1.0,,0.5077874894751057
TOI-5261 b,TOI-5261,11.60129502,3651.84839643,0.05134,0.1585,1244.0,159.592,5790.0,1.021,1.037,4.2,,2025.0,2.3388013014185427,,0.1585,0.0011818951286717027,4.898838116727796e-06,1.6194673426137944e-68,0.2465220474758902,0.8697338309711891,,0.1316729898758814
K2-322 b,K2-322,1.92,4.35,0.0594,,635.0,25.9048,4141.0,0.602,0.63,,,2020.0,0.6145901150173612,,0.0,0.06238033752246876,0.1644744565771549,0.308647461236619,0.6286441411260187,1.0,,0.3212751553599692
Kepler-1917 b,Kepler-1917,1.88971288,4.23,0.103,0.0,675.0,48.99,5530.0,0.788,0.882,,,2021.0,0.6268345094217335,,0.0,0.018924272149259735,0.11025052530448522,0.33306114776353807,0.6471585175844052,1.0,,0.30365794636395305
HD 141004 b,HD 141004,3.77,13.63483866,0.1238,0.16,950.73,144.73,5885.38,1.389372,1.051904,6.32,G0Vvar,2021.0,0.2544637673926923,G,0.16,0.0015286782497962001,0.0023566765092861482,2.354009181975195e-05,0.17605640423872373,0.8674284731834108,1.0,0.2552067006248837
HATS-44 b,HATS-44,11.960003,177.9848,0.03649,0.279,1161.0,306.417,5080.0,0.847,0.86,9.7,,2018.0,0.1040372943411252,,0.279,0.0001867450691426428,3.498993882300133e-05,3.5010569186402667e-73,0.08138281419936633,0.6489172981882296,,0.08598081822801158
Kepler-168 c,Kepler-168,2.69,7.7,0.116,0.0,862.0,169.002,6282.0,1.107,1.113,2.29,,2014.0,0.3955795983469705,,0.0,0.001014100897819261,0.009995577837945127,0.018933819668139017,0.3192957248303582,1.0,,0.16231644377494994
TOI-1450 A c,TOI-1450 A,1.13,1.527,,,533.0,,3437.0,0.483,0.48,,M3.0 V,2024.0,1.0582875977980413,M,0.0,,0.38058337732311315,0.9768011076560966,0.997349266245866,1.0,0.5,0.7282824314939047
HD 160691 b,HD 160691,,1366.6621501,1.5,0.0505,262.13,0.8439,5773.0,1.33,1.13,5.7,G3 IV-V,2000.0,,G,0.0505,0.99248253933345,0.9993647406127392,,,0.9859318390164624,1.0,0.9951239526536524
Kepler-701 b,Kepler-701,2.84,8.45,0.0895,0.0,777.0,75.623,5343.0,0.84,0.88,4.47,,2016.0,0.3688940826071286,,0.0,0.007432732048294282,0.033171971219759046,0.009075087815651568,0.28803569320786665,1.0,,0.16366019310581453
Kepler-1515 b,Kepler-1515,9.55,66.2,0.75235,0.0,380.0,6.017,6511.0,1.41,1.3,1.82,,2016.0,0.0760059995370178,,0.0,0.4301345443345304,0.8225775623986646,8.045228515739905e-45,0.06938980302180932,1.0,,0.4458683869006429
TOI-5616 b,TOI-5616,10.78,624.0,0.0272,0.0,939.0,137.0,3996.0,0.646,0.666,7.2,,2024.0,0.498113494125093,,0.0,0.001762404716564752,0.002885087644809958,2.023715935808202e-58,0.4551371611257542,1.0,,0.1723898056713866
Kepler-1723 b,Kepler-1723,2.88046569,8.65,0.2249,0.0,568.0,24.54,6072.0,1.01,0.96,3.3,,2021.0,0.3619328375372034,,0.0,0.06835860004582489,0.2938715534900345,0.007362754770795303,0.2801919641648896,1.0,,0.24159495068248368
Kepler-990 c,Kepler-990,1.53,2.96,0.01232,0.0,2386.0,5272.4,5948.0,1.08,1.05,3.55,,2016.0,0.8264515882249635,,0.0,4.403973805065259e-09,2.2257964905704456e-25,0.6769628453511041,0.910171682577515,1.0,,0.38401145697525385
TOI-4504 c,TOI-4504,11.09689089,1197.32317485,0.3569,0.032,182.8,0.2639,5315.0,0.92,0.89,10.0,K1 V,2024.0,0.8762084578371281,K,0.032,0.6281941010228422,0.9369170761184318,3.2121310411575853e-62,0.9532399902339654,0.9943272621977464,0.9,0.6741886657225682
Kepler-386 c,Kepler-386,1.58,3.12,0.155,0.0,513.0,16.657,5178.0,0.767,0.825,9.9,,2014.0,0.7910124756865075,,0.0,0.1258534564473858,0.4351563009073569,0.6267407992029929,0.8724178106934763,1.0,,0.5071583120038401
omi UMa b,omi UMa,13.0,1160.39151396,3.691,0.149,473.88,8.4795,5075.0,13.84,2.72,,G4 II-III,2012.0,0.528170921238052,G,0.149,0.3020860140680777,0.5494400116882517,1.3838965267367376e-87,0.4987272760394428,0.8839640462019258,1.0,0.47367863807880667
Kepler-1993 b,Kepler-1993,4.15,16.1,0.1943,0.0,903.0,157.45,5159.0,3.062,1.373,4.68,,2023.0,0.2252587064763626,,0.0,0.0012250518984740783,0.005253819200985387,1.0348542111093698e-06,0.1532476215029737,1.0,,0.1372729363952414
Kepler-207 b,Kepler-207,1.57,3.09,0.029,0.0,1930.0,4097.318,5920.0,1.588,1.313,3.63,,2014.0,0.7984716890105229,,0.0,1.3437537792129439e-08,5.877015046750839e-16,0.6368316143717431,0.8808061706127284,1.0,,0.3711140509353012
Kepler-795 b,Kepler-795,1.68,3.46,0.1803,0.0,580.0,28.9,5631.0,0.96,0.94,6.46,,2016.0,0.7297065651657489,,0.0,0.051601841128398725,0.26705183522634335,0.5261219640934566,0.7958791387892913,1.0,,0.4130860400293986
Kepler-163 b,Kepler-163,1.05,1.16,0.078,0.0,906.0,115.612,5776.0,0.917,0.882,4.27,,2014.0,1.002051614296512,,0.0,0.002709246422469841,0.005004025952700173,0.9965337989703691,0.9999967116294523,1.0,,0.471746526768443
HD 149026 b,HD 149026,8.29466,120.7754,0.04364,0.0,1626.0,1095.91,6179.0,1.41,1.42,2.6,G0,2005.0,0.211632673268496,G,0.0,2.6694056976063697e-06,6.252138235594416e-11,8.001771128571946e-33,0.14337961642343405,1.0,1.0,0.2643386290062721
GJ 9689 b,GJ 9689,3.07,9.65,0.1139,0.29,453.04,4.8635,3836.0,0.57,0.59,8.9,M0.5,2020.0,0.3335125545703438,M,0.29,0.5192265251681362,0.6124744694270984,0.002602585252725403,0.24953845831889263,0.626740799202993,0.5,0.41544996798018735
GJ 179 b,GJ 179,13.8,301.93698665,2.41,0.21,64.53,0.0028,3370.0,0.38,0.357,,M3.5 V,2009.0,0.1148891608182728,M,0.21,0.00011722776231125628,0.6354097190871076,1.4923747614759729e-99,0.08644981190551676,0.7827045382418681,0.5,0.2890266857727378
